 1.632665600e+05   9.200880859e+03   1.941946719e+04   3.133258417e-04   3.719542750e+00  -7.116180420e+02   1.988999963e+30   8.855521809e+03   1.265281677e+00   3.784806287e+03   2.271790425e+05
 1.663795200e+05   9.248029297e+03   1.968942812e+04   3.157696256e-04   3.924559842e+00  -6.917660522e+02   1.988999963e+30   8.870283862e+03   1.261863232e+00   3.724929470e+03   2.267689559e+05
 1.695744000e+05   9.295094727e+03   1.996722500e+04   3.183009767e-04   4.139429917e+00  -6.725590820e+02   1.988999963e+30   8.885484658e+03   1.258584857e+00   3.713965947e+03   2.293057128e+05
 1.728512000e+05   9.342067383e+03   2.025303750e+04   3.209221120e-04   4.363777607e+00  -6.539762573e+02   1.988999963e+30   8.901081318e+03   1.255437255e+00   3.656671846e+03   2.289518238e+05
 1.761280000e+05   9.388936523e+03   2.054703281e+04   3.236336283e-04   4.598052666e+00  -6.359947510e+02   1.988999963e+30   8.917060466e+03   1.252414107e+00   3.645815282e+03   2.314749174e+05
 1.795686400e+05   9.435692383e+03   2.084939531e+04   3.264362078e-04   4.842471767e+00  -6.185930176e+02   1.988999963e+30   8.933410723e+03   1.249509215e+00   3.634436078e+03   2.339738651e+05
 1.830092800e+05   9.482326172e+03   2.116030469e+04   3.293306747e-04   5.097056656e+00  -6.017514648e+02   1.988999963e+30   8.950115867e+03   1.246716142e+00   3.580550633e+03   2.337065269e+05
 1.865318400e+05   9.528828125e+03   2.147994219e+04   3.323180806e-04   5.361917194e+00  -5.854497681e+02   1.988999963e+30   8.967156421e+03   1.244028568e+00   3.569598549e+03   2.362114031e+05
 1.901363200e+05   9.575189453e+03   2.180848906e+04   3.354015519e-04   5.637189949e+00  -5.696754761e+02   1.988999963e+30   8.984508870e+03   1.241446972e+00   3.558399081e+03   2.387062657e+05
 1.938227200e+05   9.621405273e+03   2.214613281e+04   3.385818559e-04   5.923001568e+00  -5.544083862e+02   1.988999963e+30   9.002167598e+03   1.238967657e+00   3.508044770e+03   2.385446648e+05
 1.975091200e+05   9.667465820e+03   2.249305781e+04   3.418598453e-04   6.219470689e+00  -5.396298828e+02   1.988999963e+30   9.020123581e+03   1.236586690e+00   3.459518356e+03   2.384425008e+05
